"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"2058","Gurania nigrescens C.Jeffrey",5.695067,0.002682,2e-05,7.721462,0.124914,0.036758,7.348195,0.034884,0.003059,9.441423,0.027825,0.040123,"Mechanism_2"
"2059","Gurania ovata Cogn.",5.697484,0.00068,2.7e-05,7.146451,0.173901,0.049011,7.303829,0.003704,0.004078,9.038975,0.199824,0.053497,"Mechanism_2"
"2060","Gurania oxyphylla C.Jeffrey",5.693719,0.005219,4e-05,7.369259,0.117914,0.073516,7.309983,0.042458,0.006117,9.434431,0.084937,0.080246,"Mechanism_2"
"2061","Gurania paulista Cogn.",5.690519,0.004391,4e-05,7.082111,0.17136,0.073516,7.209708,0.001848,0.006117,9.072744,0.032125,0.080246,"Mechanism_2"
"2062","Gurania pedata Sprague",5.689291,0.002498,5e-06,7.779793,0.142627,0.009802,7.105651,0.021773,0.000816,9.768202,0.140711,0.010699,"Mechanism_2"
"2063","Gurania pseudospinulosa Cogn.",5.696079,0.003863,4e-05,8.032365,0.311903,0.073516,7.371712,0.013518,0.006117,9.99033,0.023446,0.080246,"Mechanism_2"
"2064","Gurania reticulata Cogn.",5.699495,0.000781,2.7e-05,7.972479,0.164693,0.049011,7.361358,0.004233,0.004078,9.867655,0.087655,0.053497,"Mechanism_2"
"2065","Gurania robusta Suess.",5.693324,0.003892,2.7e-05,7.990957,0.074205,0.049011,7.344953,0.035812,0.004078,9.721809,0.134006,0.053497,"Mechanism_2"
"2066","Gurania spruceana Cogn.",5.700677,0.000647,1.6e-05,7.70679,0.036918,0.029407,7.210128,0.007038,0.002447,9.757687,0.034015,0.032098,"Mechanism_2"
"2067","Gurania subumbellata Cogn.",5.696312,0.000962,2e-06,7.466358,0.05781,0.003128,7.337998,0.012049,0.00026,9.300698,0.05403,0.003415,"Mechanism_2"
"2068","Gurania trialata Cogn.",5.688894,0.007533,2.7e-05,7.988745,0.084851,0.049011,7.199356,0.075315,0.004078,9.987798,0.113304,0.053497,"Mechanism_2"
"2069","Gurania tricuspidata Cogn.",5.693888,0.003553,2.7e-05,7.053946,0.076209,0.049011,7.207549,0.036075,0.004078,9.128801,0.053349,0.053497,"Mechanism_2"
"2070","Gurania tubulosa Cogn.",5.689229,0.004593,1e-05,7.887164,0.061172,0.018379,7.342367,0.033763,0.001529,9.800282,0.082001,0.020061,"Mechanism_2"
"2071","Gurania wawrei Cogn.",5.684769,0.001019,4e-05,7.186996,0.185751,0.073516,7.152274,0.027796,0.006117,9.064127,0.210033,0.080246,"Mechanism_2"
"2072","Hanburia parviflora Donn.Sm.",5.670914,0.001206,4e-05,8.076696,0.016155,0.073516,7.319181,0.006627,0.006117,9.252451,0.0953,0.080246,"Mechanism_2"
"2073","Helmontia cardiophylla Harms",5.70083,0.001795,2.7e-05,7.5676,0.273857,0.049011,7.322245,0.021954,0.004078,9.565785,0.213006,0.053497,"Mechanism_2"
"2074","Luffa aegyptiaca Mill.",5.696216,0.000701,0,7.34239,0.03639,0.000782,7.396994,0.011564,6.6e-05,9.196184,0.040216,0.000872,"Mechanism_2"
"2075","Melothria candolleana Cogn.",5.699774,0.000502,4e-05,6.957012,0.004284,0.073516,7.448916,0,0.006117,8.743513,0.076005,0.080246,"Mechanism_2"
"2076","Melothria cucumis Vell.",5.690387,0.001324,4e-06,7.246307,0.03623,0.006683,7.324117,0.025825,0.000556,9.075532,0.056762,0.007295,"Mechanism_2"
"2077","Melothria dulcis Wunderlin",5.691859,0.001795,3e-06,8.05338,0.070894,0.005251,7.261512,0.024894,0.000453,9.909573,0.050112,0.005944,"Mechanism_2"
"2078","Melothria hirsuta Cogn.",5.700276,NA,8e-05,6.985642,NA,0.147033,7.427144,NA,0.012234,8.901503,NA,0.160492,"Mechanism_2"
"2079","Melothria longituba C.Jeffrey",5.680047,0.015872,4e-05,8.194856,0.15699,0.073516,7.092905,0.042782,0.006117,10.126597,0.406912,0.080246,"Mechanism_2"
"2080","Melothria pendula L.",5.692948,0.000755,0,7.42441,0.035577,0.000782,7.403375,0.010491,6.6e-05,9.258292,0.040099,0.000872,"Mechanism_2"
"2081","Melothria scabra Naudin",5.690679,0.002293,3e-06,7.596402,0.092529,0.006126,7.433751,0.019072,0.00051,9.470989,0.105707,0.006687,"Mechanism_2"
"2082","Melothria trilobata Cogn.",5.697641,0.000987,2e-06,7.685295,0.04909,0.002774,7.419016,0.013209,0.000231,9.521134,0.05236,0.003028,"Mechanism_2"
"2083","Parasicyos maculatus Dieterle",5.671281,0.006548,2e-05,7.389963,0.210785,0.036758,7.405481,0.065801,0.003059,8.94143,0.168397,0.040123,"Mechanism_2"
"2084","Polyclathra cucumerina Bertol.",5.692519,0.001146,2e-06,7.219298,0.060335,0.002774,7.506684,0.008518,0.000231,8.926841,0.05751,0.003028,"Mechanism_2"
"2085","Psiguria racemosa C.Jeffrey",5.697089,0.002852,4e-05,7.142807,0.006324,0.073516,7.435733,0.064243,0.006117,9.040954,0.118829,0.080246,"Mechanism_2"
"2086","Pteropepon deltoideus Cogn.",5.694048,0.001944,7e-06,7.867117,0.106652,0.012253,7.122354,0.022716,0.00102,9.920707,0.110251,0.013374,"Mechanism_2"
"2087","Schizocarpum filiforme Schrad.",5.677432,0.002814,4e-06,6.733696,0.069234,0.007352,7.481724,0.013592,0.000612,8.517332,0.053152,0.008025,"Mechanism_2"
"2088","Schizocarpum longisepalum C.Jeffrey",5.686797,0.007001,1.3e-05,6.889276,0.075722,0.024505,7.486269,0.015904,0.002039,8.735703,0.086817,0.026749,"Mechanism_2"
"2089","Schizocarpum palmeri Cogn. & Rose",5.695727,0.001877,3e-06,6.831006,0.038632,0.005251,7.538309,0.009869,0.000437,8.537365,0.043326,0.005732,"Mechanism_2"
"2090","Sechiopsis tetraptera Dieterle",5.693084,0.006422,1e-05,6.821211,0.034316,0.018379,7.51566,0.021557,0.001529,8.555689,0.0483,0.020061,"Mechanism_2"
"2091","Sicydium diffusum Cogn.",5.693879,0.001773,3e-06,7.598078,0.08665,0.006126,7.171565,0.027428,0.00051,9.732897,0.088538,0.006687,"Mechanism_2"
"2092","Sicydium gracile Cogn.",5.682894,0.003234,4e-05,7.299739,0.097823,0.073516,7.151696,0.059123,0.006117,9.327871,0.147062,0.080246,"Mechanism_2"
"2093","Sicydium schiedeanum Schltdl.",5.693012,0.002147,5e-06,7.649446,0.091264,0.008649,7.423487,0.024368,0.00072,9.509003,0.098093,0.009441,"Mechanism_2"
"2094","Sicydium tuerckheimii Donn.Sm.",5.691788,0.002535,5e-06,7.803522,0.079099,0.008649,7.42722,0.019114,0.00072,9.54817,0.093915,0.009441,"Mechanism_2"
"2095","Sicyos andreanus Cogn.",5.666375,0.010208,4e-05,7.53243,0.105286,0.073516,7.032629,0.029563,0.006117,9.373768,0.526264,0.080246,"Mechanism_2"
"2096","Sicyos baderoa Hook. & Arn.",5.648268,0.004912,1.3e-05,6.792028,0.307272,0.024505,7.250636,0.053944,0.002039,8.71249,0.205712,0.026749,"Mechanism_2"
"2097","Sicyos bogotensis Cogn.",5.663828,NA,8e-05,6.626718,NA,0.147033,7.170888,NA,0.012234,8.523772,NA,0.160492,"Mechanism_2"
"2098","Sicyos galeottii Cogn.",5.661744,NA,8e-05,8.057694,NA,0.147033,7.243513,NA,0.012234,9.525808,NA,0.160492,"Mechanism_2"
"2099","Sicyos guatemalensis Standl. & Steyerm.",5.678181,0.004714,1.6e-05,6.418591,0.166296,0.029407,7.519624,0.038641,0.002447,8.215644,0.169739,0.032098,"Mechanism_2"
"2100","Sicyos kunthii Cogn.",5.685886,0.003924,2.7e-05,7.489915,0.110415,0.049011,7.194125,0.12959,0.004078,9.664462,0.04968,0.053497,"Mechanism_2"
"2101","Sicyos laciniatus L.",5.671851,0.001982,4e-06,6.54236,0.105134,0.007002,7.492639,0.019297,0.000583,8.270748,0.110021,0.007642,"Mechanism_2"
"2102","Sicyos longisetosus Cogn.",5.690866,NA,8e-05,6.190315,NA,0.147033,7.198931,NA,0.012234,8.169903,NA,0.160492,"Mechanism_2"
"2103","Sicyos macrocarpus Cogn.",5.671252,0.008067,2.7e-05,6.831658,0.240298,0.049011,7.114051,0.051575,0.004078,9.149305,0.425982,0.053497,"Mechanism_2"
"2104","Sicyos malvifolius Griseb.",5.671776,NA,8e-05,6.415097,NA,0.147033,7.44132,NA,0.012234,7.921173,NA,0.160492,"Mechanism_2"
"2105","Sicyos microphyllus Kunth",5.67623,0.002971,5e-06,6.778459,0.083403,0.008649,7.467351,0.02274,0.00072,8.493026,0.104094,0.009441,"Mechanism_2"
"2106","Sicyos montanus Poepp. & Endl.",5.666141,0.004019,7e-06,6.95233,0.145806,0.013367,7.234387,0.045819,0.001112,9.024841,0.178331,0.01459,"Mechanism_2"
"2107","Sicyos odonellii Mart.Crov.",5.670163,0.011203,4e-05,6.752853,0.144852,0.073516,7.407306,0.004854,0.006117,8.588482,0.199349,0.080246,"Mechanism_2"
"2108","Sicyos parviflorus Willd.",5.666492,0.002389,5e-06,6.774651,0.080226,0.00919,7.445463,0.029272,0.000765,8.383145,0.089291,0.010031,"Mechanism_2"
"2109","Sicyos urolobus Harms",5.656167,NA,8e-05,6.897705,NA,0.147033,7.110696,NA,0.012234,9.063579,NA,0.160492,"Mechanism_2"
"2110","Sicyos warmingii Cogn.",5.681909,0.005033,2.7e-05,6.718245,0.198066,0.049011,7.462326,0.021593,0.004078,8.594954,0.169113,0.053497,"Mechanism_2"
"2111","Siolmatra pentaphylla Harms",5.6977,0.000455,5e-06,7.824264,0.092775,0.00919,7.145983,0.018219,0.000765,9.944345,0.06722,0.010031,"Mechanism_2"
"2112","Tecunumania quetzalteca Standl. & Steyerm.",5.671431,NA,8e-05,8.098947,NA,0.147033,7.315884,NA,0.012234,9.747944,NA,0.160492,"Mechanism_2"
"2113","Wilbrandia hibiscoides Silva Manso",5.684267,0.001517,4e-06,7.261689,0.03843,0.006683,7.230915,0.014493,0.000556,9.215808,0.03695,0.007295,"Mechanism_2"
"2114","Cobaea aschersoniana Brand",5.680343,NA,8e-05,8.452761,NA,0.147033,7.271704,NA,0.012234,9.829841,NA,0.160492,"Mechanism_2"
"2115","Cobaea biaurita Standl.",5.678542,0.00573,9e-06,7.608861,0.157182,0.016337,7.399299,0.045366,0.001359,9.113442,0.15029,0.017832,"Mechanism_2"
"2116","Cobaea campanulata Hemsl.",5.69659,NA,8e-05,7.803027,NA,0.147033,6.953684,NA,0.012234,10.130902,NA,0.160492,"Mechanism_2"
"2117","Cobaea lutea D.Don",5.67944,0.005636,7e-06,7.429521,0.148626,0.013367,7.409859,0.059162,0.001112,9.25989,0.152905,0.01459,"Mechanism_2"
"2118","Cobaea pachysepala Standl.",5.666586,0.003699,2.7e-05,7.897084,0.095155,0.049011,7.327009,0.018275,0.004078,9.207247,0.11065,0.053497,"Mechanism_2"
"2119","Cobaea scandens Cav.",5.66976,0.001689,2e-06,7.255818,0.079117,0.00377,7.243042,0.024136,0.000314,9.209366,0.069479,0.004115,"Mechanism_2"
"2120","Cobaea trianae Hemsl.",5.662911,0.00572,2e-05,7.219377,0.277413,0.036758,7.082319,0.060843,0.003059,9.346489,0.083469,0.040123,"Mechanism_2"
"2121","Lathyrus magellanicus Lam.",5.649611,0.003196,4e-06,6.913545,0.152308,0.008168,7.088573,0.054549,0.00068,9.081963,0.125107,0.008916,"Mechanism_2"
"2122","Lathyrus meridensis Pittier",5.642793,NA,8e-05,7.138867,NA,0.147033,7.003974,NA,0.012234,9.04275,NA,0.160492,"Mechanism_2"
"2123","Lathyrus odoratus L.",5.666442,0.003136,1.6e-05,6.617772,0.129416,0.029407,7.370569,0.062778,0.002447,8.573603,0.190139,0.032098,"Mechanism_2"
"2124","Lathyrus pusillus Elliott",5.663481,NA,8e-05,6.315358,NA,0.147033,7.280008,NA,0.012234,8.315077,NA,0.160492,"Mechanism_2"
"2125","Lathyrus tropicalandinus Burkart",5.643919,0.011634,2e-05,6.631468,0.156228,0.036758,7.130212,0.148227,0.003059,8.743801,0.251916,0.040123,"Mechanism_2"
"2126","Mimosa rufescens Benth.",5.694208,0.001186,2e-06,7.886613,0.050627,0.003501,7.182433,0.016315,0.000291,9.87292,0.050103,0.003821,"Mechanism_2"
"2127","Schnella bahiachalensis N.Zamora",5.699607,NA,8e-05,8.445482,NA,0.147033,7.379632,NA,0.012234,9.825039,NA,0.160492,"Mechanism_2"
"2128","Schnella macrostachya Raddi",5.691348,0.004025,2e-05,7.195729,0.136193,0.036758,7.240168,0.03433,0.003059,9.073343,0.11925,0.040123,"Mechanism_2"
"2129","Vicia andicola Kunth",5.653197,0.003907,4e-06,6.939658,0.133238,0.007002,7.112621,0.039277,0.000583,8.962319,0.11318,0.007642,"Mechanism_2"
"2130","Vicia montevidensis Vogel",5.683222,0.005955,4e-05,7.191415,0.005271,0.073516,7.293607,0.133537,0.006117,9.179737,0.211341,0.080246,"Mechanism_2"
"2131","Vicia setifolia Kunth",5.642148,0.00446,1e-05,6.912894,0.118008,0.018379,6.872346,0.060871,0.001529,9.281458,0.097884,0.020061,"Mechanism_2"
"2132","Strychnos acuta Progel",5.687761,0.005568,1.6e-05,7.252519,0.149316,0.029407,7.208066,0.039788,0.002447,9.154069,0.139409,0.032098,"Mechanism_2"
"2133","Strychnos alvimiana Krukoff & Barneby",5.698714,0.000223,2.7e-05,7.523564,0.100434,0.049011,7.301006,0.016871,0.006117,9.520256,0.106159,0.080246,"Mechanism_2"
"2134","Strychnos amazonica Krukoff",5.697545,0.00078,6e-06,7.946508,0.057638,0.010502,7.146435,0.016767,0.000874,9.955044,0.061306,0.011464,"Mechanism_2"
"2135","Strychnos araguaensis Krukoff & Barneby",5.696773,0.001714,1.1e-05,7.602675,0.079042,0.021005,7.300383,0.023438,0.001748,9.418729,0.062532,0.022927,"Mechanism_2"
"2136","Strychnos asperula Sprague & Sandwith",5.697394,0.000389,4e-06,7.701517,0.099105,0.007352,7.169994,0.017828,0.000612,9.809014,0.070081,0.008025,"Mechanism_2"
"2137","Strychnos atlantica Krukoff & Barneby",5.696112,0.002165,1e-05,7.329129,0.12465,0.018379,7.297208,0.036899,0.001748,9.165361,0.127223,0.022927,"Mechanism_2"
"2138","Strychnos bahiensis Krukoff & Barneby",5.698267,0.000581,2.7e-05,7.552696,0.049842,0.049011,7.296021,0.019876,0.004078,9.491588,0.096842,0.053497,"Mechanism_2"
"2139","Strychnos barnhartiana Krukoff",5.6963,0.000909,1.1e-05,7.974971,0.065203,0.021005,7.137269,0.018435,0.001748,10.05866,0.025326,0.022927,"Mechanism_2"
"2140","Strychnos bicolor Progel",5.688382,0.001072,9e-06,7.191316,0.069518,0.016337,7.328661,0.017628,0.001359,9.139261,0.035083,0.017832,"Mechanism_2"
"2141","Strychnos brachiata Ruiz & Pav.",5.698256,0.001797,1e-05,7.550221,0.109778,0.018379,7.326155,0.034481,0.001359,9.462594,0.096359,0.017832,"Mechanism_2"
"2142","Strychnos brachistantha Standl.",5.693963,0.001718,5e-06,7.62473,0.080954,0.00919,7.436206,0.015729,0.000765,9.449272,0.074486,0.010031,"Mechanism_2"
"2143","Strychnos cogens Benth.",5.697939,0.000588,3e-06,7.858625,0.066805,0.00507,7.235357,0.025016,0.000422,9.863709,0.074341,0.005534,"Mechanism_2"
"2144","Strychnos colombiensis Krukoff & Barneby",5.693174,0.002122,7e-06,8.176623,0.120938,0.012253,7.302514,0.024942,0.00102,10.099084,0.12848,0.013374,"Mechanism_2"
"2145","Strychnos darienensis Seem.",5.696203,0.001146,2e-06,7.84626,0.0581,0.004084,7.246744,0.024836,0.00035,9.803616,0.060152,0.004585,"Mechanism_2"
"2146","Strychnos davidsei Krukoff & Barneby",5.702723,0.001947,2.7e-05,7.4917,0.181756,0.049011,7.468513,0.041092,0.004078,9.207408,0.207741,0.053497,"Mechanism_2"
"2147","Strychnos diaboli Sandwith",5.697683,0.00181,1.1e-05,7.674981,0.07818,0.021005,7.396857,0.029166,0.002039,9.498503,0.102476,0.026749,"Mechanism_2"
"2148","Strychnos divaricans Ducke",5.697227,0.004168,1.6e-05,7.403986,0.195598,0.029407,7.271765,0.028417,0.002447,9.261752,0.203596,0.032098,"Mechanism_2"
"2149","Strychnos eugeniifolia Monach.",5.69944,0.000168,4e-05,7.833907,0.02396,0.073516,7.35845,0.01115,0.006117,9.711136,0.09573,0.080246,"Mechanism_2"
"2150","Strychnos fulvotomentosa Gilg",5.694684,0.001121,2.7e-05,7.149992,0.042173,0.049011,7.279589,0.03641,0.004078,9.066541,0.041343,0.053497,"Mechanism_2"
"2151","Strychnos gardneri A.DC.",5.691095,0.001462,3e-06,7.061573,0.057204,0.006126,7.313031,0.017848,0.00051,8.961816,0.059706,0.006687,"Mechanism_2"
"2152","Strychnos glabra Sagot ex Progel",5.697576,0.001491,4e-06,7.875841,0.050825,0.007352,7.216976,0.020219,0.000583,9.851636,0.050685,0.007642,"Mechanism_2"
"2153","Strychnos hirsuta Spruce ex Benth.",5.699019,0.001263,2e-05,7.404565,0.107056,0.036758,7.273114,0.033737,0.003059,9.339623,0.107245,0.040123,"Mechanism_2"
"2154","Strychnos jacarepiensis Manoel & E.F.Guim.",5.69491,NA,8e-05,7.096721,NA,0.147033,7.256297,NA,0.012234,8.948716,NA,0.160492,"Mechanism_2"
"2155","Strychnos javariensis Krukoff",5.696589,6e-04,1.6e-05,8.030297,0.043146,0.029407,7.111594,0.016896,0.002447,10.034562,0.048705,0.032098,"Mechanism_2"
"2156","Strychnos jobertiana Baill.",5.697549,0.000524,3e-06,7.922938,0.040786,0.004743,7.194425,0.020022,0.000395,9.948401,0.042207,0.005177,"Mechanism_2"
"2157","Strychnos krukoffiana Ducke",5.702615,NA,8e-05,7.741968,NA,0.147033,7.177019,NA,0.012234,9.840548,NA,0.160492,"Mechanism_2"
"2158","Strychnos lobelioides Krukoff & Barneby",5.694574,NA,8e-05,8.122965,NA,0.147033,7.12206,NA,0.012234,10.122221,NA,0.160492,"Mechanism_2"
"2159","Strychnos mattogrossensis S.Moore",5.697611,0.000677,2e-06,7.424044,0.058316,0.002828,7.268895,0.018663,0.000235,9.38346,0.067471,0.003086,"Mechanism_2"
"2160","Strychnos medeola Sagot ex Progel",5.7008,0.000861,1.1e-05,7.795141,0.065831,0.021005,7.318518,0.015085,0.001748,9.705983,0.026568,0.022927,"Mechanism_2"
"2161","Strychnos melinoniana Baill.",5.696995,0.001166,9e-06,7.851248,0.09196,0.016337,7.385476,0.01576,0.001359,9.564747,0.069477,0.017832,"Mechanism_2"
"2162","Strychnos nigricans Progel",5.693472,0.001589,4e-06,7.078286,0.091337,0.007352,7.354168,0.020975,0.000612,8.938341,0.099952,0.008025,"Mechanism_2"
"2163","Strychnos pachycarpa Ducke",5.697129,0.004484,2.7e-05,7.746906,0.084032,0.049011,7.084365,0.110822,0.006117,9.747903,0.025817,0.080246,"Mechanism_2"
"2164","Strychnos panamensis Seem.",5.696954,0.000822,1e-06,7.756074,0.051584,0.002071,7.410807,0.013399,0.000177,9.551086,0.056181,0.002326,"Mechanism_2"
"2165","Strychnos peckii B.L.Rob.",5.697049,0.00053,1e-06,7.85252,0.035592,0.001838,7.277213,0.013961,0.000153,9.772435,0.036118,0.002006,"Mechanism_2"
"2166","Strychnos poeppigii Progel",5.697009,0.001497,4e-06,7.734554,0.085384,0.006683,7.219949,0.029471,0.000556,9.765337,0.093228,0.007295,"Mechanism_2"
"2167","Strychnos progeliana Krukoff & Barneby",5.698432,0.002513,4e-05,7.396759,0.364135,0.073516,7.338412,0.133519,0.006117,9.21837,0.579313,0.080246,"Mechanism_2"
"2168","Strychnos pubiflora Krukoff",5.695582,NA,8e-05,7.218177,NA,0.147033,7.25347,NA,0.012234,9.23474,NA,0.160492,"Mechanism_2"
"2169","Strychnos ramentifera Ducke",5.697704,0.000731,4e-06,7.939838,0.069006,0.008168,7.17491,0.031775,0.00068,9.935246,0.062172,0.008916,"Mechanism_2"
"2170","Strychnos romeu-belenii Krukoff & Barneby",5.69625,0.003023,4e-05,7.702443,0.05418,0.073516,7.278125,0.031757,0.006117,9.634474,0.042552,0.080246,"Mechanism_2"
"2171","Strychnos rondeletioides Spruce ex Benth.",5.697111,0.00073,2e-06,7.941118,0.030838,0.003196,7.182461,0.013697,0.000266,9.942226,0.032811,0.003489,"Mechanism_2"
"2172","Strychnos sandwithiana Krukoff & Barneby",5.699437,0.000846,1e-05,7.883723,0.070776,0.018379,7.132708,0.024885,0.001529,9.93558,0.07365,0.020061,"Mechanism_2"
"2173","Strychnos schultesiana Krukoff",5.696836,0.001938,9e-06,7.686744,0.147952,0.016337,7.329707,0.063496,0.001359,9.521132,0.170688,0.017832,"Mechanism_2"
"2174","Strychnos setosa Krukoff & Barneby",5.695246,NA,8e-05,6.473891,NA,0.147033,7.26892,NA,0.012234,8.582419,NA,0.160492,"Mechanism_2"
"2175","Strychnos solerederi Gilg",5.696541,0.00052,1.1e-05,8.021673,0.056018,0.021005,7.106608,0.008817,0.001748,10.091661,0.035149,0.022927,"Mechanism_2"
"2176","Strychnos solimoesana Krukoff",5.695596,0.00283,1e-05,7.832583,0.066476,0.018379,7.098766,0.019854,0.001529,9.891151,0.119825,0.020061,"Mechanism_2"
"2177","Strychnos subcordata Spruce ex Benth.",5.696681,0.00083,6e-06,7.89365,0.069058,0.010502,7.162034,0.023411,0.000874,9.90809,0.070919,0.011464,"Mechanism_2"
"2178","Strychnos tarapotensis Sprague & Sandwith",5.693854,0.001046,2e-06,7.63472,0.059273,0.003419,7.174367,0.012429,0.000285,9.715743,0.04772,0.003732,"Mechanism_2"
"2179","Strychnos tomentosa Benth.",5.699012,0.001597,1e-05,7.697511,0.060935,0.018379,7.328472,0.019893,0.001359,9.575064,0.066971,0.017832,"Mechanism_2"
"2180","Strychnos xinguensis Krukoff",5.699402,0.001001,8e-06,7.840899,0.089498,0.014703,7.310137,0.028913,0.001223,9.69174,0.079533,0.016049,"Mechanism_2"
"2181","Adenocalymma apparicianum J.C.Gomes",5.704116,5e-04,4e-05,6.921588,0.39363,0.073516,7.510688,0.024075,0.006117,8.707524,0.299476,0.080246,"Mechanism_2"
"2182","Adenocalymma arthropetiolatum A.H.Gentry",5.699002,0.001072,1.6e-05,7.935492,0.077438,0.029407,7.41156,0.013421,0.002447,9.629644,0.067332,0.032098,"Mechanism_2"
"2183","Adenocalymma bracteolatum DC.",5.696136,0.000734,2e-06,7.415663,0.065937,0.003974,7.310723,0.021387,0.000331,9.344741,0.081275,0.004338,"Mechanism_2"
"2184","Adenocalymma calcareum Udulutsch & P.Dias",5.697093,0.000168,4e-05,7.548708,0.02739,0.073516,7.186523,0.000378,0.006117,9.631854,0.022403,0.080246,"Mechanism_2"
"2185","Adenocalymma dichilum A.H.Gentry",5.691948,0.002402,6e-06,6.705441,0.041133,0.01131,7.406713,0.026741,0.000941,8.492411,0.054824,0.012346,"Mechanism_2"
"2186","Adenocalymma divaricatum Miers",5.692626,0.001549,5e-06,6.803101,0.071006,0.009802,7.328982,0.026267,0.000816,8.727958,0.0607,0.010699,"Mechanism_2"
"2187","Adenocalymma dugandii Sandwith",5.697261,NA,8e-05,6.939254,NA,0.147033,7.350516,NA,0.012234,9.47639,NA,0.160492,"Mechanism_2"
"2188","Adenocalymma dusenii Kraenzl.",5.681707,NA,8e-05,7.23201,NA,0.147033,7.172425,NA,0.012234,9.218904,NA,0.160492,"Mechanism_2"
"2189","Adenocalymma flavum Mart. ex DC.",5.693278,0.001459,1.3e-05,6.751718,0.128592,0.024505,7.374127,0.028941,0.002039,8.582329,0.124161,0.026749,"Mechanism_2"
"2190","Adenocalymma gracielzae A.H.Gentry",5.700778,0.000501,4e-05,7.723052,0.038268,0.073516,7.239827,0.030486,0.006117,9.626754,0.072044,0.080246,"Mechanism_2"
"2191","Adenocalymma hypostictum Bureau & K.Schum.",5.689917,0.001136,6e-06,6.814442,0.093562,0.010502,7.27407,0.019276,0.000874,8.720911,0.077566,0.011464,"Mechanism_2"
"2192","Adenocalymma inundatum Mart. ex DC.",5.697512,0.001147,1e-06,7.28643,0.054249,0.002723,7.501026,0.011899,0.000227,9.008006,0.058203,0.002972,"Mechanism_2"
"2193","Adenocalymma magdalenense Dugand",5.695949,0.009007,2.7e-05,7.376828,0.07064,0.049011,7.501231,0.061313,0.004078,8.961742,0.117696,0.053497,"Mechanism_2"
"2194","Adenocalymma neoflavidum L.G.Lohmann",5.69844,0.000613,1e-06,7.41398,0.047881,0.002195,7.309589,0.009974,0.000183,9.317319,0.047576,0.002395,"Mechanism_2"
"2195","Adenocalymma nervosum Bureau & K.Schum.",5.6885,NA,8e-05,6.896694,NA,0.147033,7.234177,NA,0.012234,8.870242,NA,0.160492,"Mechanism_2"
"2196","Adenocalymma prancei A.H.Gentry",5.699159,0.001182,2.7e-05,7.709861,0.006775,0.049011,7.198479,0.0955,0.004078,9.829389,0.061921,0.053497,"Mechanism_2"
"2197","Adenocalymma purpurascens Rusby",5.696785,0.001115,4e-06,7.502067,0.092845,0.008168,7.327707,0.030083,0.00068,9.41979,0.100822,0.008916,"Mechanism_2"
"2198","Adenocalymma salmoneum J.C.Gomes",5.688715,0.00322,2.7e-05,7.232943,0.038165,0.049011,7.167295,0.022644,0.004078,9.17471,0.055132,0.053497,"Mechanism_2"
