"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"1089","Mendoncia odorata Leonard",5.678294,0.000342,3.7e-05,7.906707,0.207318,0.069706,7.286554,0.058165,0.005669,9.72458,0.1681,0.075653,"Mechanism_1"
"1090","Mendoncia orbicularis Turrill",5.674972,0.009836,1.2e-05,7.804428,0.169049,0.023235,7.017874,0.06711,0.00189,9.787478,0.175897,0.025218,"Mechanism_1"
"1091","Mendoncia pedunculata Leonard",5.695043,0.00113,3e-06,7.925641,0.046739,0.004807,7.097296,0.011673,0.000391,10.037894,0.038073,0.005217,"Mechanism_1"
"1092","Mendoncia pennellii Leonard",5.698602,NA,7.4e-05,8.204672,NA,0.139413,7.063904,NA,0.011337,10.140179,NA,0.151306,"Mechanism_1"
"1093","Mendoncia phalacra Leonard",5.696321,0.000556,1.5e-05,7.859807,0.088695,0.027883,7.335609,0.038708,0.002267,9.783268,0.071919,0.030261,"Mechanism_1"
"1094","Mendoncia retusa Turrill",5.696267,0.001029,3e-06,7.838149,0.050565,0.005362,7.442219,0.011292,0.000453,9.569004,0.0525,0.006052,"Mechanism_1"
"1095","Mendoncia robusta Rusby",5.696082,0.00176,1.8e-05,7.700212,0.324312,0.034853,7.231543,0.025741,0.002834,10.082257,0.30268,0.037827,"Mechanism_1"
"1096","Mendoncia rosea Leonard",5.683747,0.002381,3.7e-05,7.156932,0.261249,0.069706,7.339469,0.011689,0.005669,9.123779,0.247234,0.075653,"Mechanism_1"
"1097","Mendoncia smithii Leonard",5.698518,0.000518,1.8e-05,7.80051,0.105808,0.034853,7.096967,0.030393,0.002834,9.965594,0.054308,0.037827,"Mechanism_1"
"1098","Mendoncia speciosa Nees",5.687145,NA,7.4e-05,7.763021,NA,0.139413,7.385231,NA,0.011337,9.065315,NA,0.151306,"Mechanism_1"
"1099","Mendoncia spraguei Turrill",5.69491,0.000337,3.7e-05,8.22397,0.047578,0.069706,7.103798,0.0263,0.005669,10.350712,0.083728,0.075653,"Mechanism_1"
"1100","Mendoncia sprucei Lindau",5.692055,0.001306,2e-06,7.754187,0.061027,0.002966,7.20119,0.014628,0.000241,9.704795,0.056778,0.003219,"Mechanism_1"
"1101","Mendoncia squamuligera Nees",5.698296,0.000635,7e-06,7.811825,0.077206,0.012674,7.373755,0.011819,0.001031,9.587479,0.059954,0.013755,"Mechanism_1"
"1102","Mendoncia steyermarkii Wassh.",5.680841,0.005286,3.7e-05,7.789238,0.004349,0.069706,7.298094,0.005076,0.005669,9.505601,0.0484,0.075653,"Mechanism_1"
"1103","Mendoncia tarapotana Lindau",5.698937,0.000432,1.8e-05,7.665043,0.262479,0.034853,7.161723,0.035282,0.002834,9.844447,0.263856,0.037827,"Mechanism_1"
"1104","Mendoncia tessmannii Mildbr.",5.69208,0.00488,2.5e-05,8.184565,0.100004,0.046471,7.123258,0.095121,0.003779,10.123008,0.108823,0.050435,"Mechanism_1"
"1105","Mendoncia tetragona Leonard",5.697597,NA,7.4e-05,8.409831,NA,0.139413,7.293018,NA,0.011337,10.575054,NA,0.151306,"Mechanism_1"
"1106","Mendoncia tonduzii Turrill",5.696792,0.002924,1.2e-05,8.172991,0.106539,0.023235,7.414697,0.008447,0.00189,9.846009,0.071103,0.025218,"Mechanism_1"
"1107","Mendoncia trichota Leonard",5.697798,0.000227,1.5e-05,7.761261,0.106746,0.027883,7.132176,0.041609,0.002267,9.912958,0.103724,0.030261,"Mechanism_1"
"1108","Mendoncia williamsii Wassh.",5.696254,NA,7.4e-05,8.157944,NA,0.139413,7.269617,NA,0.011337,10.068578,NA,0.151306,"Mechanism_1"
"1109","Thunbergia alata Bojer ex Sims",5.688513,0.001087,1e-06,7.280008,0.04321,0.001223,7.360933,0.012896,1e-04,9.168875,0.042803,0.001339,"Mechanism_1"
"1110","Calceolaria tetragona Benth.",5.642784,0.004252,3.7e-05,7.188323,0.123563,0.069706,7.014348,0.005843,0.005669,9.434835,0.02712,0.075653,"Mechanism_1"
"1111","Aegiphila sufflava Moldenke",5.696791,0.000597,1.5e-05,8.02509,0.023901,0.027883,7.065723,0.00552,0.002267,10.12875,0.021449,0.030261,"Mechanism_1"
"1112","Congea tomentosa Roxb.",5.692423,0.00336,1.1e-05,7.477849,0.157266,0.019916,7.416703,0.033896,0.00162,9.186833,0.180092,0.021615,"Mechanism_1"
"1113","Jasminum grandiflorum L.",5.684638,0.004563,4e-06,7.136814,0.122186,0.007338,7.366821,0.045203,0.00063,9.106838,0.13093,0.008406,"Mechanism_1"
"1114","Jasminum officinale L.",5.682048,NA,7.4e-05,6.829794,NA,0.139413,7.514255,NA,0.011337,8.590258,NA,0.151306,"Mechanism_1"
"1115","Petrea blanchetiana Schauer",5.695802,0.000763,5e-06,7.738564,0.085504,0.009294,7.12485,0.023756,0.000756,9.891947,0.080979,0.010087,"Mechanism_1"
"1116","Petrea bracteata Steud.",5.698255,0.000733,2e-06,7.715453,0.033,0.002966,7.257817,0.016552,0.000241,9.684882,0.033067,0.003219,"Mechanism_1"
"1117","Petrea brevicalyx Ducke",5.702281,NA,7.4e-05,7.742402,NA,0.139413,7.183871,NA,0.011337,9.741204,NA,0.151306,"Mechanism_1"
"1118","Petrea insignis Schauer",5.70086,0.000612,9e-06,7.711102,0.054452,0.017427,7.241552,0.027634,0.001417,9.725832,0.040468,0.018913,"Mechanism_1"
"1119","Petrea macrostachya Benth.",5.69456,0.002312,1.2e-05,7.328547,0.173766,0.023235,7.346907,0.010722,0.00189,9.39191,0.036613,0.025218,"Mechanism_1"
"1120","Petrea maynensis Huber",5.695466,0.001237,2e-06,7.680036,0.067439,0.003669,7.23179,0.018428,0.000298,9.66316,0.063562,0.003982,"Mechanism_1"
"1121","Petrea pubescens Turcz.",5.691365,0.002318,3e-06,7.545972,0.067085,0.006061,7.266086,0.028197,0.000493,9.474222,0.071332,0.006579,"Mechanism_1"
"1122","Petrea rugosa Kunth",5.691967,0.003115,1.2e-05,7.52164,0.129532,0.023235,7.314885,0.029089,0.00189,9.437253,0.092065,0.025218,"Mechanism_1"
"1123","Petrea volubilis L.",5.695621,0.000756,1e-06,7.411676,0.038145,0.000968,7.412128,0.011759,8e-05,9.259723,0.043019,0.001066,"Mechanism_1"
"1124","Sparattanthelium amazonum Mart.",5.697269,0.00066,2e-06,7.684619,0.04997,0.0034,7.347711,0.019491,0.000277,9.538224,0.048248,0.00369,"Mechanism_1"
"1125","Bomarea albimontana D.N.Sm. & Gereau",5.62528,NA,7.4e-05,6.60665,NA,0.139413,6.774224,NA,0.011337,9.128479,NA,0.151306,"Mechanism_1"
"1126","Bomarea amilcariana Stergios & Dorr",5.648798,NA,7.4e-05,7.470224,NA,0.139413,7.221836,NA,0.011337,8.939843,NA,0.151306,"Mechanism_1"
"1127","Bomarea andreana Baker",5.664637,0.003245,6e-06,7.889928,0.129591,0.011618,7.1446,0.033625,0.000945,9.74714,0.105599,0.012609,"Mechanism_1"
"1128","Bomarea angulata Benth.",5.656313,0.005619,1.5e-05,6.845747,0.100633,0.027883,7.048569,0.071596,0.002267,8.944368,0.213367,0.030261,"Mechanism_1"
"1129","Bomarea aurantiaca Herb.",5.643265,0.000426,2.5e-05,7.268281,0.055994,0.046471,7.14923,0.012828,0.003779,8.869761,0.074856,0.050435,"Mechanism_1"
"1130","Bomarea bracteolata Gereau",5.68492,0.006284,3.7e-05,7.720962,0.145377,0.069706,7.269752,0.067836,0.005669,9.952035,0.027765,0.075653,"Mechanism_1"
"1131","Bomarea campylophylla Killip",5.699942,NA,7.4e-05,7.473069,NA,0.139413,7.219642,NA,0.011337,9.496121,NA,0.151306,"Mechanism_1"
"1132","Bomarea carderi Mast.",5.674555,0.004327,5e-06,7.846375,0.111485,0.009294,7.246174,0.03516,0.000756,9.748128,0.070224,0.010087,"Mechanism_1"
"1133","Bomarea caucana Alzate",5.681757,0.015504,3.7e-05,7.912055,0.879431,0.069706,7.13045,0.041207,0.005669,9.937125,0.577676,0.075653,"Mechanism_1"
"1134","Bomarea caudatisepala Gereau",5.659656,NA,7.4e-05,8.137396,NA,0.139413,6.909753,NA,0.011337,10.432998,NA,0.151306,"Mechanism_1"
"1135","Bomarea ceratophora Neuendorf",5.682218,0.001192,3.7e-05,7.927142,0.112338,0.069706,6.987384,0.0337,0.005669,10.299903,0.262322,0.075653,"Mechanism_1"
"1136","Bomarea chiriquina Killip",5.657564,NA,7.4e-05,7.951207,NA,0.139413,6.972606,NA,0.011337,10.094686,NA,0.151306,"Mechanism_1"
"1137","Bomarea colombiana Alzate",5.633181,NA,7.4e-05,7.62949,NA,0.139413,7.097549,NA,0.011337,9.467692,NA,0.151306,"Mechanism_1"
"1138","Bomarea cornigera Herb.",5.667216,0.006439,1.1e-05,6.897778,0.231316,0.019916,7.192226,0.032019,0.00162,8.852762,0.14382,0.021615,"Mechanism_1"
"1139","Bomarea cornuta Herb.",5.667497,0.01022,1.5e-05,7.22127,0.197182,0.027883,7.137833,0.065689,0.002267,9.153762,0.147786,0.030261,"Mechanism_1"
"1140","Bomarea densiflora Herb.",5.655119,0.006185,8e-06,7.04802,0.188799,0.01549,7.004091,0.058241,0.00126,9.182042,0.139045,0.016812,"Mechanism_1"
"1141","Bomarea diffracta Baker",5.667605,0.007658,1.2e-05,7.924737,0.196741,0.023235,7.190012,0.055139,0.00189,9.853857,0.159636,0.025218,"Mechanism_1"
"1142","Bomarea dissitifolia Baker",5.652152,0.005806,9e-06,7.279639,0.165334,0.017427,6.950752,0.042606,0.001417,9.405949,0.046335,0.018913,"Mechanism_1"
"1143","Bomarea dolichocarpa Killip",5.692663,0.002329,7e-06,7.379051,0.12969,0.013941,7.193806,0.02074,0.001134,9.655315,0.12044,0.015131,"Mechanism_1"
"1144","Bomarea endotrachys Kraenzl.",5.64959,0.005396,2.5e-05,7.274485,0.147744,0.046471,7.075791,0.050414,0.003779,9.180462,0.17399,0.050435,"Mechanism_1"
"1145","Bomarea euryantha Alzate",5.686128,NA,7.4e-05,8.162516,NA,0.139413,7.293698,NA,0.011337,9.783577,NA,0.151306,"Mechanism_1"
"1146","Bomarea goniocaulon Baker",5.660838,0.001141,1.5e-05,6.78782,0.220011,0.027883,7.168847,0.038309,0.002267,8.820489,0.1967,0.030261,"Mechanism_1"
"1147","Bomarea graminifolia Sodiro",5.632107,NA,7.4e-05,7.114769,NA,0.139413,6.648985,NA,0.011337,9.63502,NA,0.151306,"Mechanism_1"
"1148","Bomarea herbertiana Baker",5.632107,NA,7.4e-05,7.184629,NA,0.139413,7.163172,NA,0.011337,8.604471,NA,0.151306,"Mechanism_1"
"1149","Bomarea lancifolia Baker",5.659044,0.004189,5e-06,7.547974,0.126834,0.009958,7.093289,0.032096,0.00081,9.587485,0.097745,0.010808,"Mechanism_1"
"1150","Bomarea longipes Baker",5.663481,NA,7.4e-05,7.142827,NA,0.139413,7.056175,NA,0.011337,9.349493,NA,0.151306,"Mechanism_1"
"1151","Bomarea lutea Herb.",5.649854,NA,7.4e-05,7.765145,NA,0.139413,6.878326,NA,0.011337,9.271153,NA,0.151306,"Mechanism_1"
"1152","Bomarea macusanii Hofreiter & E.Rodr.",5.657938,0.009587,2.5e-05,7.38456,0.463507,0.046471,7.157783,0.057252,0.003779,9.1416,0.189787,0.050435,"Mechanism_1"
"1153","Bomarea moritziana Klotzsch ex Kunth",5.658749,0.005745,8e-06,7.493871,0.093571,0.01549,7.073993,0.052447,0.00126,9.42823,0.172773,0.016812,"Mechanism_1"
"1154","Bomarea multipes Benth.",5.64915,NA,7.4e-05,6.860664,NA,0.139413,6.99851,NA,0.011337,8.948326,NA,0.151306,"Mechanism_1"
"1155","Bomarea nematocaulon Killip",5.68448,0.015462,3.7e-05,7.250192,0.222877,0.069706,7.220739,0.001097,0.005669,9.326741,0.16938,0.075653,"Mechanism_1"
"1156","Bomarea obovata Herb.",5.691063,0.001625,4e-06,7.70427,0.103968,0.008201,7.328042,0.04268,0.000667,9.559517,0.107369,0.0089,"Mechanism_1"
"1157","Bomarea pardina Herb.",5.671221,0.00403,4e-06,7.287852,0.097068,0.008201,7.037319,0.033754,0.000667,9.544338,0.104535,0.0089,"Mechanism_1"
"1158","Bomarea parvifolia Baker",5.64527,NA,7.4e-05,6.536692,NA,0.139413,7.131699,NA,0.011337,8.302762,NA,0.151306,"Mechanism_1"
"1159","Bomarea patinii Baker",5.662251,0.003704,5e-06,7.687225,0.099068,0.009294,7.164983,0.025331,0.000756,9.647417,0.067535,0.010087,"Mechanism_1"
"1160","Bomarea puracensis Alzate",5.653157,0.00824,3.7e-05,7.793251,0.249448,0.069706,6.890807,0.024916,0.005669,9.961368,0.111651,0.075653,"Mechanism_1"
"1161","Bomarea speciosa Killip",5.666293,0.007294,1.2e-05,7.325635,0.089332,0.023235,7.180552,0.029617,0.00189,9.200154,0.098432,0.025218,"Mechanism_1"
"1162","Bomarea superba Herb.",5.655357,0.00388,1.8e-05,6.847676,0.058359,0.034853,7.185034,0.010472,0.002834,8.717645,0.143266,0.037827,"Mechanism_1"
"1163","Bomarea tarmensis Kraenzl.",5.671223,0.0054,7e-06,7.071615,0.127999,0.012674,7.301666,0.030465,0.001031,8.896354,0.161449,0.013755,"Mechanism_1"
"1164","Bomarea tribrachiata Kraenzl.",5.65768,0.000763,2.5e-05,6.446939,0.306733,0.046471,7.19142,0.06205,0.003779,8.415626,0.105211,0.050435,"Mechanism_1"
"1165","Bomarea truxillensis Stergios & Dorr",5.671087,NA,7.4e-05,7.54009,NA,0.139413,7.221836,NA,0.011337,9.100637,NA,0.151306,"Mechanism_1"
"1166","Bomarea uncifolia Herb.",5.640492,0.003965,1.5e-05,7.063499,0.218077,0.027883,6.87361,0.079018,0.002267,9.332379,0.106457,0.030261,"Mechanism_1"
"1167","Dichapetalum bullatum Standl. & Steyerm.",5.700945,0.000334,3.7e-05,7.795147,0.13362,0.069706,7.467085,0.000286,0.005669,9.690013,0.065381,0.075653,"Mechanism_1"
"1168","Dichapetalum grayumii Prance",5.69927,0.002009,3.7e-05,7.928355,0.567615,0.069706,7.480396,0.067633,0.005669,9.58766,0.425354,0.075653,"Mechanism_1"
"1169","Dichapetalum odoratum Baill.",5.695375,0.001255,3e-06,7.826738,0.050011,0.005577,7.198904,0.024209,0.000453,9.906333,0.044043,0.006052,"Mechanism_1"
"1170","Dichapetalum spruceanum Baill.",5.693402,0.002193,3e-06,7.835823,0.082276,0.005163,7.179411,0.028793,0.00042,9.904254,0.066612,0.005604,"Mechanism_1"
"1171","Bia capivarensis D.Medeiros, L.Senna & R.J.V.Alves",5.704444,0.003164,3.7e-05,6.627817,0.021167,0.069706,7.490808,0.001396,0.005669,8.336909,0.042859,0.075653,"Mechanism_1"
"1172","Bia lessertiana Baill.",5.694584,0.00144,3e-06,7.000392,0.10475,0.005163,7.329029,0.014752,0.00042,8.855641,0.097876,0.005604,"Mechanism_1"
"1173","Dalechampia affinis Müll.Arg.",5.70153,0.000555,2e-06,7.574917,0.049769,0.0041,7.317357,0.01957,0.000333,9.518441,0.053777,0.00445,"Mechanism_1"
"1174","Dalechampia alata Klotzsch ex Baill.",5.692794,0.002788,1.8e-05,6.864277,0.075252,0.034853,7.274694,0.023502,0.002834,8.814674,0.093951,0.037827,"Mechanism_1"
"1175","Dalechampia albibracteosa Rusby",5.69289,NA,7.4e-05,7.714231,NA,0.139413,7.254178,NA,0.011337,9.449436,NA,0.151306,"Mechanism_1"
"1176","Dalechampia allemii G.L.Webster",5.695582,NA,7.4e-05,6.58755,NA,0.139413,7.373374,NA,0.011337,8.833025,NA,0.151306,"Mechanism_1"
"1177","Dalechampia anomala Pax & K.Hoffm.",5.695691,0.00176,2.5e-05,7.037949,0.144388,0.046471,7.487291,0.075142,0.003779,8.644928,0.283767,0.050435,"Mechanism_1"
"1178","Dalechampia arciana Baill.",5.694315,0.002083,1.8e-05,6.803358,0.174505,0.034853,7.341467,0.027612,0.002834,8.643085,0.186123,0.037827,"Mechanism_1"
"1179","Dalechampia aristolochiifolia Kunth",5.676523,0.007753,2.5e-05,6.839612,0.365593,0.046471,7.229089,0.022632,0.003779,8.811452,0.199178,0.050435,"Mechanism_1"
"1180","Dalechampia armbrusteri G.L.Webster",5.689853,NA,7.4e-05,7.307202,NA,0.139413,7.189922,NA,0.011337,9.195937,NA,0.151306,"Mechanism_1"
"1181","Dalechampia attenuistylus Armbr.",5.695562,0.006386,3.7e-05,7.727073,0.22765,0.069706,7.342429,0.044661,0.005669,9.665849,0.060902,0.075653,"Mechanism_1"
"1182","Dalechampia bangii Pax & K.Hoffm.",5.69491,NA,7.4e-05,7.202661,NA,0.139413,7.45008,NA,0.011337,8.992433,NA,0.151306,"Mechanism_1"
"1183","Dalechampia boliviana Pax & K.Hoffm.",5.685788,NA,7.4e-05,6.781058,NA,0.139413,7.393263,NA,0.011337,9.078408,NA,0.151306,"Mechanism_1"
"1184","Dalechampia brevicolumna Armbr.",5.698267,0.00067,3.7e-05,7.972693,0.333532,0.069706,7.358494,0.006053,0.005669,9.708065,0.21503,0.075653,"Mechanism_1"
"1185","Dalechampia canescens Kunth",5.692355,0.002415,5e-06,7.783232,0.081172,0.009294,7.32899,0.020199,0.000756,9.720666,0.078028,0.010087,"Mechanism_1"
"1186","Dalechampia caperonioides Baill.",5.691328,0.001221,5e-06,7.305959,0.036488,0.009294,7.361844,0.008775,0.000756,9.167618,0.016962,0.010087,"Mechanism_1"
"1187","Dalechampia clausseniana Baill.",5.690185,0.002371,2.5e-05,7.021127,0.137435,0.046471,7.217361,0.035998,0.003779,9.040136,0.100695,0.050435,"Mechanism_1"
"1188","Dalechampia convolvuloides Lam.",5.699068,0.002156,8e-06,7.090566,0.15138,0.01549,7.379743,0.018908,0.00126,8.917667,0.142829,0.016812,"Mechanism_1"
"1189","Dalechampia coriacea Klotzsch ex Müll.Arg.",5.695735,0.001437,5e-06,6.953338,0.115971,0.008713,7.349181,0.017372,0.000709,8.822853,0.108855,0.009457,"Mechanism_1"
"1190","Dalechampia cujabensis Mart. ex Müll.Arg.",5.69983,0.000502,1.2e-05,7.308539,0.085503,0.023235,7.315158,0.010599,0.00189,9.257879,0.036021,0.025218,"Mechanism_1"
"1191","Dalechampia dioscoreifolia Poepp.",5.698269,0.001024,3e-06,7.918007,0.063972,0.005809,7.401672,0.015394,0.000472,9.714566,0.065743,0.006304,"Mechanism_1"
"1192","Dalechampia ficifolia Lam.",5.694368,0.001093,2e-06,7.032276,0.046422,0.003098,7.301181,0.018036,0.000252,8.930161,0.049853,0.003362,"Mechanism_1"
"1193","Dalechampia fragrans Armbr.",5.700945,NA,7.4e-05,7.800982,NA,0.139413,7.32251,NA,0.011337,9.657651,NA,0.151306,"Mechanism_1"
"1194","Dalechampia gentryi Armbr.",5.699049,0.000487,2.5e-05,7.828687,0.075662,0.046471,7.09954,0.014536,0.003779,9.931328,0.076151,0.050435,"Mechanism_1"
"1195","Dalechampia hastata G.L.Webster",5.702949,NA,7.4e-05,7.695758,NA,0.139413,7.206377,NA,0.011337,9.728539,NA,0.151306,"Mechanism_1"
"1196","Dalechampia herzogiana Pax & K.Hoffm.",5.693043,0.003218,1.8e-05,7.249671,0.053502,0.034853,7.452524,0.020078,0.002834,8.843823,0.09015,0.037827,"Mechanism_1"
"1197","Dalechampia ilheotica Wawra",5.695643,0.001827,1.5e-05,7.24842,0.211882,0.027883,7.287654,0.040252,0.002834,9.049699,0.286029,0.037827,"Mechanism_1"
"1198","Dalechampia juruana Ule",5.697658,0.000483,5e-06,7.749913,0.076062,0.008713,7.178216,0.028574,0.000709,9.822345,0.072061,0.009457,"Mechanism_1"
"1199","Dalechampia karsteniana Pax & K.Hoffm.",5.697932,NA,7.4e-05,7.060476,NA,0.139413,7.379008,NA,0.011337,9.436041,NA,0.151306,"Mechanism_1"
"1200","Dalechampia laevigata Standl.",5.69859,0.002852,1.8e-05,7.777258,0.080584,0.034853,7.498977,0.02767,0.002834,9.490802,0.100722,0.037827,"Mechanism_1"
"1201","Dalechampia leandrii Baill.",5.690168,0.006758,3.7e-05,7.203295,0.014882,0.069706,7.192344,0.020687,0.005669,9.180899,0.080039,0.075653,"Mechanism_1"
"1202","Dalechampia luetzelburgii Pax & K.Hoffm.",5.696135,0.001306,8e-06,6.918816,0.075806,0.01549,7.337844,0.024657,0.00126,8.787074,0.097343,0.016812,"Mechanism_1"
"1203","Dalechampia magnistipulata G.L.Webster & Armbr.",5.692216,NA,7.4e-05,8.104401,NA,0.139413,7.415175,NA,0.011337,9.402447,NA,0.151306,"Mechanism_1"
"1204","Dalechampia megacarpa Armbr.",5.693898,0.00202,3.7e-05,7.956564,0.154764,0.069706,7.269573,0.053598,0.005669,9.777534,0.346854,0.075653,"Mechanism_1"
"1205","Dalechampia meridionalis Müll.Arg.",5.690004,0.005914,3.7e-05,7.276724,0.103532,0.069706,7.305802,0.100909,0.005669,9.181768,0.095858,0.075653,"Mechanism_1"
"1206","Dalechampia micromeria Baill.",5.685277,0.001867,3.7e-05,7.260045,0.103868,0.069706,7.272364,0.008333,0.005669,9.124167,0.026212,0.075653,"Mechanism_1"
"1207","Dalechampia occidentalis Müll.Arg.",5.693218,0.001517,8e-06,7.338925,0.040508,0.01549,7.384736,0.019636,0.00126,9.126196,0.059161,0.016812,"Mechanism_1"
"1208","Dalechampia olfersiana Müll.Arg.",5.690484,0.006638,2.5e-05,6.820185,0.195077,0.046471,7.303932,0.097523,0.003779,8.6783,0.24213,0.050435,"Mechanism_1"
"1209","Dalechampia papillistigma Armbr.",5.699271,0.001674,3.7e-05,7.343817,0.273943,0.069706,7.392004,0.007394,0.005669,9.403865,0.066452,0.075653,"Mechanism_1"
"1210","Dalechampia parvibracteata Lanj.",5.700209,0.000681,1.5e-05,7.755119,0.03681,0.027883,7.284294,0.0505,0.002267,9.629504,0.088552,0.030261,"Mechanism_1"
"1211","Dalechampia peckoltiana Müll.Arg.",5.692915,0.001124,3e-06,6.954372,0.063362,0.005577,7.319757,0.015615,0.000453,8.824946,0.063858,0.006052,"Mechanism_1"
"1212","Dalechampia pentaphylla Lam.",5.687173,0.001564,5e-06,7.122616,0.045802,0.009294,7.237037,0.030008,0.00081,9.126808,0.052389,0.010808,"Mechanism_1"
"1213","Dalechampia pernambucensis Baill.",5.702462,0.000857,2e-06,6.867282,0.069989,0.004225,7.449418,0.011784,0.000344,8.615365,0.06911,0.004585,"Mechanism_1"
"1214","Dalechampia regnellii Müll.Arg.",5.693058,0.000842,3.7e-05,7.178366,0.097498,0.069706,7.330679,0.037661,0.005669,9.103678,0.05421,0.075653,"Mechanism_1"
"1215","Dalechampia scandens L.",5.696916,0.000526,0,7.095797,0.030492,0.000628,7.414258,0.008552,5.1e-05,8.942076,0.032904,0.000685,"Mechanism_1"
"1216","Dalechampia schenckiana Pax & K.Hoffm.",5.695096,0.001328,6e-06,6.617265,0.097951,0.011618,7.358494,0.0189,0.000945,8.501457,0.107175,0.012609,"Mechanism_1"
"1217","Dalechampia schippii Standl.",5.701279,NA,7.4e-05,7.83716,NA,0.139413,7.444249,NA,0.011337,9.452894,NA,0.151306,"Mechanism_1"
"1218","Dalechampia stenosepala Müll.Arg.",5.688658,0.004569,3.7e-05,7.163491,0.030195,0.069706,7.346274,0.134718,0.005669,9.031861,0.129814,0.075653,"Mechanism_1"
"1219","Dalechampia stipulacea Müll.Arg.",5.689539,0.001261,4e-06,7.186434,0.03312,0.007745,7.327465,0.020879,0.00063,9.063404,0.046686,0.008406,"Mechanism_1"
"1220","Dalechampia sylvestris S.Moore",5.691925,0.001344,6e-06,7.178298,0.123462,0.011618,7.31133,0.026556,0.000945,9.076699,0.118839,0.012609,"Mechanism_1"
"1221","Dalechampia tenuiramea Müll.Arg.",5.698602,0.000352,1.5e-05,7.350361,0.121445,0.027883,7.211792,0.041088,0.002267,9.512624,0.078771,0.030261,"Mechanism_1"
"1222","Dalechampia tiliifolia Lam.",5.698368,0.000435,1e-06,7.497918,0.036122,0.001279,7.380409,0.010512,0.000104,9.329252,0.036557,0.001388,"Mechanism_1"
"1223","Dalechampia triphylla Lam.",5.686347,0.001594,4e-06,7.254287,0.040677,0.008201,7.254707,0.028777,0.000667,9.173451,0.044604,0.0089,"Mechanism_1"
"1224","Dalechampia uleana Pax & K.Hoffm.",5.700105,0.002844,3.7e-05,7.552187,0.295185,0.069706,7.148689,0.056947,0.005669,9.752501,0.02599,0.075653,"Mechanism_1"
"1225","Dalechampia variifolia Müll.Arg.",5.70041,0.008194,3.7e-05,7.152082,0.071214,0.069706,7.348953,0.055935,0.005669,9.092757,0.04329,0.075653,"Mechanism_1"
"1226","Dalechampia violacea Pax & K.Hoffm.",5.694237,NA,7.4e-05,7.015712,NA,0.139413,7.177019,NA,0.011337,9.102532,NA,0.151306,"Mechanism_1"
"1227","Dalechampia viridissima G.L.Webster",5.692216,NA,7.4e-05,7.31055,NA,0.139413,7.243513,NA,0.011337,9.124782,NA,0.151306,"Mechanism_1"
"1228","Dalechampia weberbaueri Pax & K.Hoffm.",5.66624,0.005192,3.7e-05,6.608293,0.027654,0.069706,7.163744,0.020126,0.005669,8.927747,0.007893,0.075653,"Mechanism_1"
"1229","Dalechampia websteri Armbr.",5.698765,0.003183,3.7e-05,8.160969,0.28623,0.069706,7.427534,0.020217,0.005669,9.910625,0.096953,0.075653,"Mechanism_1"
"1230","Manihot baccata Allem",5.701305,0.000464,3e-06,7.574331,0.041255,0.005809,7.286262,0.015563,0.000472,9.48303,0.046421,0.006304,"Mechanism_1"
